2015-04-27,16.60,16.60,16.60,16.60,45,74700.00,0.00,10.01,1.51,0.03
2015-04-28,18.26,18.26,18.26,18.26,78,142428.00,0.00,10.00,1.66,0.04
2015-04-29,20.09,20.09,20.09,20.09,61,122549.00,0.00,10.02,1.83,0.03
2015-04-30,22.10,22.10,22.10,22.10,153,338130.00,0.00,10.00,2.01,0.09
2015-05-04,24.31,24.31,24.31,24.31,159,386529.00,0.00,10.00,2.21,0.09
2015-05-05,26.74,26.74,26.74,26.74,281,751394.00,0.00,10.00,2.43,0.16
2015-05-06,29.41,29.41,29.41,29.41,715,2102815.00,0.00,9.99,2.67,0.41
2015-05-07,32.35,32.35,32.35,32.35,2386,7719065.00,0.00,10.00,2.94,1.36
2015-05-08,35.59,35.59,35.59,35.59,1189,4231651.00,0.00,10.02,3.24,0.68
2015-05-11,39.15,39.15,39.15,39.15,299,1170585.00,0.00,10.00,3.56,0.17
2015-05-12,43.07,43.07,43.07,43.07,245,1055215.00,0.00,10.01,3.92,0.14
2015-05-13,47.38,47.38,47.38,47.38,224,1061312.00,0.00,10.01,4.31,0.13
2015-05-14,52.12,52.12,52.12,52.12,172,896464.00,0.00,10.00,4.74,0.10
2015-05-15,57.33,57.33,57.33,57.33,384,2201529.00,0.00,10.00,5.21,0.22
2015-05-18,63.06,63.06,63.06,63.06,267,1683702.00,0.00,9.99,5.73,0.15
2015-05-19,69.37,69.37,69.37,69.37,196,1359652.00,0.00,10.01,6.31,0.11
2015-05-20,76.31,76.31,76.31,76.31,207,1579617.00,0.00,10.00,6.94,0.12
2015-05-21,83.94,83.94,83.94,83.94,281,2358797.00,0.00,10.00,7.63,0.16
2015-05-22,92.33,92.33,92.33,92.33,463,4277925.00,0.00,10.00,8.39,0.26
2015-05-25,101.56,101.56,101.56,101.56,1009,10247404.00,0.00,10.00,9.23,0.57
2015-05-26,111.72,111.72,111.72,111.72,316,3530352.00,0.00,10.00,10.16,0.18
2015-05-27,122.89,122.89,122.89,122.89,195,2390210.00,0.00,10.00,11.17,0.11
2015-05-28,135.18,135.18,135.18,135.18,9218,124614331.00,0.00,10.00,12.29,5.25
2015-05-29,148.70,148.70,148.70,135.01,66765,976498896.00,10.13,10.00,13.52,38.02
2015-06-01,163.57,163.57,163.57,159.11,34161,557963888.00,3.00,10.00,14.87,19.45
2015-06-02,170.87,179.93,179.93,163.00,61271,1075497712.00,10.35,10.00,16.36,34.89
2015-06-03,187.00,162.88,197.00,161.94,77059,1331355392.00,19.49,-9.48,-17.05,43.88
2015-06-04,161.87,154.51,170.00,147.18,47775,753667920.00,14.01,-5.14,-8.37,27.21
2015-06-05,160.00,158.60,163.51,147.30,51550,805522512.00,10.49,2.65,4.09,29.36
2015-06-08,155.04,174.45,174.46,155.04,70622,1211076336.00,12.24,9.99,15.85,40.22
2015-06-09,165.01,165.00,172.00,159.50,38983,648839952.00,7.17,-5.42,-9.45,22.20
2015-06-10,166.25,181.50,181.50,166.25,26625,469567952.00,9.24,10.00,16.50,15.16
2015-06-11,191.00,199.65,199.65,188.08,41349,817920144.00,6.37,10.00,18.15,23.55
2015-06-12,210.00,179.80,217.88,179.80,62756,1226339568.00,19.07,-9.94,-19.85,35.74
2015-06-15,175.00,161.82,175.93,161.82,39648,658299840.00,7.85,-10.00,-17.98,22.58
2015-06-16,156.00,155.00,168.76,155.00,26462,427483744.00,8.50,-4.21,-6.82,15.07
2015-06-17,156.01,159.98,162.33,154.55,21084,334751744.00,5.02,3.21,4.98,12.01
2015-06-18,160.50,155.98,167.45,148.11,23016,364549248.00,12.09,-2.50,-4.00,13.11
2015-06-19,150.00,161.00,171.58,147.98,35696,589523728.00,15.13,3.22,5.02,20.33
2015-06-23,159.00,177.10,177.10,156.22,42660,737642048.00,12.97,10.00,16.10,24.29
2015-06-24,183.00,180.98,184.00,171.11,29907,528945264.00,7.28,2.19,3.88,17.03
2015-06-25,175.97,162.88,180.98,162.88,21772,372766480.00,10.00,-10.00,-18.10,12.40
2015-06-26,150.00,146.59,154.90,146.59,12354,183132479.00,5.10,-10.00,-16.29,7.04
2015-06-29,131.93,131.93,132.88,131.93,5070,66892331.00,0.65,-10.00,-14.66,2.89
2015-06-30,118.74,118.74,129.98,118.74,40082,483791408.00,8.52,-10.00,-13.19,22.83
2015-07-01,116.00,106.87,122.50,106.87,48101,546717600.00,13.16,-10.00,-11.87,27.39
2015-07-02,98.00,96.18,99.98,96.18,21870,211776644.00,3.56,-10.00,-10.69,12.45
2015-07-03,86.56,86.56,92.08,86.56,16160,141694594.00,5.74,-10.00,-9.62,9.20
2015-07-06,90.00,77.90,92.00,77.90,19484,162096018.00,16.29,-10.00,-8.66,11.10
2015-07-07,70.11,70.11,70.11,70.11,279,1956069.00,0.00,-10.00,-7.79,0.16
2015-07-14,77.12,77.12,77.12,77.12,1482,11425713.00,0.00,10.00,7.01,0.84
2015-07-15,84.83,69.41,84.83,69.41,60655,490897312.00,19.99,-10.00,-7.71,34.54
2015-07-16,62.38,68.76,74.00,62.38,41910,284075712.00,16.74,-0.94,-0.65,23.87
2015-07-17,69.00,75.64,75.64,66.99,38259,280148880.00,12.58,10.01,6.88,21.79
2015-07-20,79.00,83.20,83.20,76.60,39468,314320576.00,8.73,9.99,7.56,22.48
2015-07-21,80.01,91.47,91.52,78.80,41496,362214512.00,15.29,9.94,8.27,23.63
2015-07-22,93.60,99.00,100.33,90.57,36127,343026976.00,10.67,8.23,7.53,20.57
2015-07-23,96.39,108.90,108.90,96.39,19632,202586873.00,12.64,10.00,9.90,11.18
2015-07-24,118.85,119.79,119.79,112.00,32345,384276672.00,7.15,10.00,10.89,18.42
2015-07-27,114.01,117.00,131.70,113.00,40823,495892864.00,15.61,-2.33,-2.79,23.25
2015-07-28,105.30,111.60,122.77,105.30,28034,311285344.00,14.93,-4.62,-5.40,15.96
2015-07-29,114.00,113.35,119.50,100.99,27346,301077488.00,16.59,1.57,1.75,15.57
2015-07-30,111.00,102.02,113.00,102.02,19645,212825516.00,9.69,-10.00,-11.33,11.19
2015-07-31,95.00,91.82,101.42,91.82,28914,272251632.00,9.41,-10.00,-10.20,16.47
2015-08-03,85.10,82.64,88.01,82.64,20265,169118756.00,5.85,-10.00,-9.18,11.54
2015-08-04,85.80,90.90,90.90,77.77,26631,226648766.00,15.89,10.00,8.26,15.17
2015-08-05,92.30,92.70,98.50,90.90,25172,238329139.00,8.36,1.98,1.80,14.33
2015-08-06,87.00,85.21,91.50,84.00,16728,146882083.00,8.09,-8.08,-7.49,9.53
2015-08-07,87.30,93.73,93.73,86.00,20374,184485483.00,9.07,10.00,8.52,11.60
2015-08-10,95.48,103.10,103.10,93.73,22302,220056876.00,10.00,10.00,9.37,12.70
2015-08-11,108.00,107.50,111.99,104.34,27216,293950736.00,7.42,4.27,4.40,15.50
2015-08-12,103.00,98.35,104.50,98.35,22397,226942596.00,5.72,-8.51,-9.15,12.75
2015-08-13,96.59,101.90,101.99,96.50,16035,159770196.00,5.58,3.61,3.55,9.13
2015-08-14,103.00,101.80,106.98,99.96,18884,196137514.00,6.89,-0.10,-0.10,10.75
2015-08-17,101.00,100.11,103.50,96.30,14146,140162055.00,7.07,-1.66,-1.69,8.06
2015-08-18,100.01,90.10,101.93,90.10,15282,145734520.00,11.82,-10.00,-10.01,8.70
2015-08-19,81.09,91.44,94.00,81.09,23943,203426912.00,14.33,1.49,1.34,13.64
2015-08-20,89.46,82.50,90.59,82.50,19243,165877558.00,8.85,-9.78,-8.94,10.96
2015-08-21,79.01,74.25,82.28,74.25,21345,165519536.00,9.73,-10.00,-8.25,12.16
2015-08-24,72.00,67.99,78.50,66.83,29344,214149202.00,15.72,-8.43,-6.26,16.71
2015-08-25,64.00,61.19,70.17,61.19,29203,188847477.00,13.21,-10.00,-6.80,16.63
2015-08-26,63.07,66.83,67.31,60.20,40077,260580919.00,11.62,9.22,5.64,22.82
2015-08-27,67.79,66.99,68.88,61.20,29826,194861331.00,11.49,0.24,0.16,16.99
2015-08-28,67.50,72.32,72.57,65.20,24899,169563113.00,11.00,7.96,5.33,14.18
2015-08-31,70.28,65.09,70.50,65.09,20641,138761593.00,7.48,-10.00,-7.23,11.75
2015-09-01,65.10,58.58,65.10,58.58,13699,82949789.00,10.02,-10.00,-6.51,7.80
2015-09-02,53.01,63.09,64.44,53.01,38052,237372809.00,19.51,7.70,4.51,21.67
2015-09-07,63.09,65.20,68.00,62.70,23698,153589731.00,8.40,3.34,2.11,13.50
2015-09-08,62.80,67.56,68.18,61.00,26223,169569106.00,11.01,3.62,2.36,14.93
2015-09-09,68.00,70.00,71.80,67.50,26756,186942799.00,6.36,3.61,2.44,15.24
2015-09-10,68.79,67.95,69.99,67.50,17067,117515417.00,3.56,-2.93,-2.05,9.72
2015-09-11,68.10,70.16,72.49,67.40,23470,164413847.00,7.49,3.25,2.21,13.37
2015-09-14,70.48,63.14,71.30,63.14,16376,108359191.00,11.63,-10.01,-7.02,9.33
2015-09-15,58.68,56.83,60.98,56.83,14841,87015610.00,6.57,-9.99,-6.31,8.45
2015-09-16,57.00,62.51,62.51,57.00,17791,108186853.00,9.70,9.99,5.68,10.13
2015-09-17,31.99,30.30,32.89,30.02,41720,132314202.00,4.59,-51.53,-32.21,11.88
2015-09-18,30.60,31.40,32.11,29.01,34864,108137662.00,10.23,3.63,1.10,9.93
2015-09-21,30.30,34.54,34.54,30.01,43339,144028196.00,14.43,10.00,3.14,12.34
2015-09-22,37.99,37.99,37.99,37.99,15078,57282157.00,0.00,9.99,3.45,4.29
